cache_profile,group,trace,n_req,main_algo,main_qps,cmaes_v7_qps,drl_v7_qps,RSD_qps,ARC_qps,Cacheus_qps,GLCache_qps,LHD_qps,LRU_qps,LeCaR_qps,S3FIFO_qps,Sieve_qps,WTinyLFU_qps,LRB_qps,ThreeLCache_OMR_qps,ThreeLCache_BMR_qps,ThreeLCache_avg_qps
cache0001_step2,alibabaBlock,alibabaBlock_190,37670726,step2,685850.1858974359,,114417.2463321632,,8369999.999999999,2590000.0,5490000.0,3320000.0,9660000.0,6240000.0,5480000.0,9490000.0,2810000.0,30000.0,1255690.8666666667,1360000.0,1307845.4333333333
cache0001_step2,alibabaBlock,alibabaBlock_191,11796503,step2,1062790.953862314,55236.60584361288,32069.400939657204,,8300000.000000001,1940000.0,2820000.0,2430000.0,8950000.0,6260000.0,5190000.0,9040000.0,2750000.0,20000.0,714939.5757575758,710000.0,712469.7878787878
cache0001_step2,alibabaBlock,alibabaBlock_192,35611239,step2,1431748.6708711076,,118406.77944792034,,9840000.0,3200000.0,5360000.0,4730000.0,10780000.0,6730000.0,7030000.0,10630000.0,4690000.0,30000.0,1664076.588785047,1580000.0,1622038.2943925234
cache0001_step2,alibabaBlock,alibabaBlock_193,34509267,step2,1295630.2358844103,,117871.90323655755,,9550000.0,3050000.0,5180000.0,4640000.0,10570000.0,6900000.0,6830000.0,10510000.0,4530000.0,30000.0,1659099.375,1540000.0,1599549.6875
cache0001_step2,alibabaBlock,alibabaBlock_194,7049630,step2,1013000.8702691763,140711.17764471058,65003.144767601756,,7780000.0,2350000.0,3350000.0,3400000.0,8670000.0,5880000.0,5410000.0,8570000.0,3390000.0,20000.0,1084558.4615384615,950000.0,1017279.2307692308
cache0001_step2,alibabaBlock,alibabaBlock_195,45915347,step2,1278110.6843641796,,87311.45621434916,,9720000.0,2900000.0,4720000.0,3980000.0,10750000.0,6900000.0,6870000.0,10830000.0,2880000.0,40000.0,1338639.8542274053,1310000.0,1324319.9271137025
cache0001_step2,alibabaBlock,alibabaBlock_196,8107030,step2,1017162.8379387602,82902.35678612514,35149.33882093904,,7390000.0,2380000.0,1590000.0,2920000.0,8430000.0,6020000.0,5410000.0,8670000.0,3660000.0,20000.0,503542.2360248447,290000.0,396771.11801242235
cache0001_step2,alibabaBlock,alibabaBlock_197,19630788,step2,986732.7301587302,,55415.30560019794,,8199999.999999999,2370000.0,3600000.0,3340000.0,8930000.0,5980000.0,5480000.0,9010000.0,3350000.0,20000.0,939272.1531100479,1100000.0,1019636.0765550239
cache0001_step2,alibabaBlock,alibabaBlock_198,18958085,step2,1008408.7765957447,,124497.93829080084,,12240000.0,4200000.0,6510000.0,4950000.0,12950000.0,7760000.0,9560000.0,13490000.0,4640000.0,50000.0,1662989.9122807018,2350000.0,2006494.956140351
cache0001_step2,alibabaBlock,alibabaBlock_199,2464194,step2,685541.7759146341,,37047.503066550315,,7220000.0,2029999.9999999998,1060000.0,2800000.0,7780000.0,5530000.0,4800000.0,7630000.0,3220000.0,20000.0,417660.0,290000.0,353830.0
cache0001_step2,alibabaBlock,alibabaBlock_2,25735856,step2,536498.2809791276,,48786.96941164932,,6750000.0,1940000.0,2930000.0,2510000.0,7500000.0,4950000.0,4700000.0,7790000.0,2790000.0,20000.0,789443.4355828221,750000.0,769721.7177914111
cache0001_step2,alibabaBlock,alibabaBlock_20,14547147,step2,243263.32775919733,,13124.102519143802,,4330000.0,930000.0,2110000.0,1430000.0,5180000.0,3450000.0,2640000.0,4890000.0,1810000.0,10000.0,404087.4166666667,510000.0,457043.7083333334
cache0001_step2,alibabaBlock,alibabaBlock_200,14565358,step2,214308.36287523137,,12737.533560015883,,4350000.0,920000.0,2180000.0,1390000.0,5100000.0,3530000.0,2540000.0,4970000.0,1090000.0,10000.0,412616.37393767707,500000.0,456308.18696883856
cache0001_step2,alibabaBlock,alibabaBlock_201,14570879,step2,283603.77091901284,,13317.013927282389,,4310000.0,930000.0,1920000.0,1370000.0,5030000.0,3310000.0,2640000.0,4920000.0,1500000.0,10000.0,448334.73846153845,500000.0,474167.3692307692
cache0001_step2,alibabaBlock,alibabaBlock_202,7989765,step2,252941.3497531061,22735.21127390297,15920.645735769769,,5380000.0,1350000.0,2180000.0,1390000.0,5800000.0,4490000.0,3270000.0,5640000.0,1820000.0,10000.0,431879.1891891892,540000.0,485939.59459459456
cache0001_step2,alibabaBlock,alibabaBlock_203,4722134,step2,1289377.0141843972,266787.2316384181,123470.33899086496,,11060000.0,3430000.0,4670000.0,4480000.0,11500000.0,7520000.0,8109999.999999999,11690000.0,4820000.0,40000.0,1242666.8421052631,1080000.0,1161333.4210526315
cache0001_step2,alibabaBlock,alibabaBlock_204,2386039,step2,600214.7795031056,,42627.0362750298,,7260000.0,2100000.0,950000.0,2780000.0,7760000.0,5360000.0,4820000.0,7740000.0,3250000.0,20000.0,372818.59375,300000.0,336409.296875
cache0001_step2,alibabaBlock,alibabaBlock_205,19638734,step2,557547.2035672183,50235.538640780986,32167.354026502402,,6000000.0,1570000.0,2260000.0,2260000.0,6710000.0,4830000.0,3850000.0,6450000.0,2290000.0,10000.0,613710.4375,570000.0,591855.21875
cache0001_step2,alibabaBlock,alibabaBlock_206,465536755,step2,889246.6162691284,111443.62571633968,37223.312948529056,,5610000.0,1600000.0,3370000.0,1370000.0,8300000.000000001,5720000.0,4460000.0,8720000.0,2069999.9999999998,10000.0,499878.40115966933,430000.0,464939.20057983464
cache0001_step2,alibabaBlock,alibabaBlock_207,51475941,step2,120202.97845566194,21197.385331360507,9258.800107122588,,3960000.0,1060000.0,1960000.0,790000.0,4220000.0,3100000.0,2180000.0,5260000.0,1670000.0,10000.0,322328.9981214778,440000.0,381164.4990607389
cache0001_step2,alibabaBlock,alibabaBlock_208,18994071,step2,988205.0452702703,,122166.3030959199,,12000000.0,4120000.0,6790000.0,4900000.0,12750000.0,7520000.0,9460000.0,12920000.0,5070000.0,50000.0,1726733.7272727273,2310000.0,2018366.8636363638
cache0001_step2,alibabaBlock,alibabaBlock_209,3988978,step2,255146.49435028248,23424.78036080209,21225.069574218425,,4750000.0,1400000.0,2150000.0,1350000.0,5630000.0,4430000.0,3140000.0,5550000.0,1880000.0,10000.0,453292.95454545453,480000.0,466646.4772727273
cache0001_step2,alibabaBlock,alibabaBlock_21,33120813,step2,602871.752819363,72471.45860465117,24886.011931739267,,6050000.0,1930000.0,680098.8295687884,2440000.0,8560000.0,5620000.0,4160000.0,8530000.0,2780000.0,10000.0,187440.93378607812,160000.0,173720.46689303906
cache0001_step2,alibabaBlock,alibabaBlock_210,11742720,step2,982867.3869547818,,32597.73712477552,,7850000.0,1970000.0,2610000.0,2600000.0,8410000.0,5910000.0,4850000.0,8510000.0,2660000.0,20000.0,707392.7710843373,750000.0,728696.3855421686
cache0001_step2,alibabaBlock,alibabaBlock_211,14391518,step2,1051207.824179228,176583.04294478527,75160.24768470807,,8310000.000000001,2440000.0,3230000.0,3130000.0,8910000.0,6260000.0,5660000.0,9130000.0,2670000.0,30000.0,1020675.035460993,1000000.0,1010337.5177304965
cache0001_step2,alibabaBlock,alibabaBlock_212,3486442,step2,303291.276611364,39151.62147472597,30498.49251611151,,5000000.0,1230000.0,1940000.0,1490000.0,5520000.0,4320000.0,3060000.0,5470000.0,1710000.0,10000.0,471140.81081081077,470000.0,470570.4054054054
cache0001_step2,alibabaBlock,alibabaBlock_213,14330014,step2,224580.2941245837,,13351.7397591717,,4290000.0,930000.0,1900000.0,1400000.0,5100000.0,3420000.0,2620000.0,4960000.0,1680000.0,10000.0,393681.7032967033,510000.0,451840.85164835164
cache0001_step2,alibabaBlock,alibabaBlock_214,2465816,step2,609115.2619047619,,38722.61766416272,,7300000.0,2080000.0,1290000.0,2810000.0,7920000.0,5710000.0,4860000.0,7690000.0,3270000.0,20000.0,385283.75,290000.0,337641.875
cache0001_step2,alibabaBlock,alibabaBlock_215,8492141,step2,963411.1018056546,140015.00547818013,73033.88541966773,,9120000.0,2710000.0,3390000.0,3040000.0,10540000.0,7190000.0,6360000.0,10520000.0,3520000.0,20000.0,933202.3076923077,720000.0,826601.1538461539
cache0001_step2,alibabaBlock,alibabaBlock_216,1541997,step2,881861.0294117647,66831.34319196429,32531.1542257135,,7310000.0,2140000.0,2370000.0,2600000.0,7760000.0,5140000.0,4720000.0,8020000.0,2940000.0,20000.0,385499.25,340000.0,362749.625
cache0001_step2,alibabaBlock,alibabaBlock_217,1896809,step2,674111.0416666667,,32395.875895115845,,7700000.0,2220000.0,2260000.0,2600000.0,8510000.0,5940000.0,5010000.0,8300000.000000001,2970000.0,30000.0,357888.49056603777,370000.0,363944.2452830189
cache0001_step2,alibabaBlock,alibabaBlock_218,2078744,step2,853343.185550082,,52060.24639952973,,7770000.0,2150000.0,2740000.0,2820000.0,8289999.999999999,5800000.0,4990000.0,8260000.0,2930000.0,20000.0,716808.275862069,690000.0,703404.1379310344
cache0001_step2,alibabaBlock,alibabaBlock_219,35607447,step2,1057185.6748188403,109426.69637369392,59596.18526208643,,9040000.0,2730000.0,3800000.0,3650000.0,10060000.0,6550000.0,6160000.0,9560000.0,2590000.0,30000.0,1079013.5454545454,1110000.0,1094506.7727272727
cache0001_step2,alibabaBlock,alibabaBlock_22,14638747,step2,215845.90205384366,,13004.769214959537,,4310000.0,920000.0,1980000.0,1350000.0,5090000.0,3500000.0,2660000.0,4990000.0,1860000.0,10000.0,454619.4720496894,500000.0,477309.7360248447
cache0001_step2,alibabaBlock,alibabaBlock_220,7580590,step2,178381.6024525644,13587.220063297524,11627.729828015776,,4750000.0,1270000.0,2200000.0,1340000.0,5580000.0,3960000.0,2820000.0,5530000.0,1510000.0,10000.0,350953.24074074073,480000.0,415476.62037037034
cache0001_step2,alibabaBlock,alibabaBlock_221,14242692,step2,137951.02711069418,15552.042226883143,7981.411097558444,,4710000.0,1210000.0,1920000.0,940000.0,5370000.0,3240000.0,2680000.0,5390000.0,2410000.0,10000.0,426427.9041916168,480000.0,453213.9520958084
cache0001_step2,alibabaBlock,alibabaBlock_222,11860661,step2,1124209.1615199863,283070.66825775657,123295.02335565395,,10220000.0,3460000.0,5580000.0,4440000.0,11170000.0,6740000.0,7790000.0,11140000.0,4890000.0,50000.0,1770247.9104477612,1740000.0,1755123.9552238807
cache0001_step2,alibabaBlock,alibabaBlock_223,13317830,step2,593387.3516281047,44149.41645059751,29065.49908789096,,6560000.0,1800000.0,3230000.0,1900000.0,7190000.0,5320000.0,4330000.0,7270000.0,2190000.0,10000.0,716012.3655913977,780000.0,748006.1827956989
cache0001_step2,alibabaBlock,alibabaBlock_224,1959184,step2,1243328.3076923075,245618.17675282466,162725.16680452164,,9990000.0,3440000.0,9880000.0,4700000.0,9960000.0,6750000.0,7830000.0,10450000.0,5890000.0,50000.0,1224490.0,770000.0,997245.0
cache0001_step2,alibabaBlock,alibabaBlock_225,804089627,step2,225483.91863848333,18646.563133646105,11767.239281378894,,3550000.0,940000.0,1840000.0,520000.0,4360000.0,1720000.0,1880000.0,4860000.0,2360000.0,10000.0,302391.64642172167,380000.0,341195.82321086084
cache0001_step2,alibabaBlock,alibabaBlock_226,20650524,step2,1056299.6970172683,,103502.10180205305,,8580000.0,2650000.0,4430000.0,3580000.0,9270000.0,6160000.0,6170000.0,9400000.0,3570000.0,30000.0,1349707.450980392,1270000.0,1309853.7254901961
cache0001_step2,alibabaBlock,alibabaBlock_227,11728493,step2,754236.1745973044,,87732.10694007222,,8560000.0,2570000.0,5300000.0,3210000.0,9750000.0,5780000.0,6280000.0,9120000.0,3740000.0,30000.0,1047186.8750000001,1310000.0,1178593.4375
cache0001_step2,alibabaBlock,alibabaBlock_228,104498731,step2,1477668.7587479628,,227736.4095673854,,11440000.0,3010000.0,6280000.0,4350000.0,12610000.0,6760000.0,8029999.999999999,12310000.0,4590000.0,50000.0,2033049.2412451361,1880000.0,1956524.620622568
cache0001_step2,alibabaBlock,alibabaBlock_229,2437040,step2,655588.2352941176,,38428.50596052375,,7240000.0,2120000.0,1370000.0,2750000.0,7690000.0,5630000.0,4800000.0,7740000.0,3140000.0,20000.0,413057.6271186441,320000.0,366528.81355932204
cache0001_step2,alibabaBlock,alibabaBlock_23,36946192,step2,1136585.086914098,,69019.93405624523,,8960000.0,2790000.0,3850000.0,3660000.0,9990000.0,6590000.0,6230000.0,9890000.0,3330000.0,20000.0,1154568.5,1090000.0,1122284.25
cache0001_step2,alibabaBlock,alibabaBlock_230,2642742,step2,804008.8095238095,,57578.94495021337,,8420000.0,2470000.0,2140000.0,3000000.0,8680000.0,6440000.0,5600000.0,8800000.0,3710000.0,30000.0,480498.54545454547,440000.0,460249.2727272727
cache0001_step2,alibabaBlock,alibabaBlock_231,14511162,step2,188290.4618291761,,12375.591995043686,,4380000.0,920000.0,1900000.0,1430000.0,5130000.0,3520000.0,2680000.0,4950000.0,1840000.0,10000.0,401971.2465373961,510000.0,455985.62326869805
cache0001_step2,alibabaBlock,alibabaBlock_232,18968419,step2,947650.6920483352,,116259.29975427687,,12050000.0,4179999.9999999995,6540000.0,4830000.0,12640000.0,7600000.0,9370000.0,13010000.0,5120000.0,50000.0,1567637.9338842975,2390000.0,1978818.9669421487
cache0001_step2,alibabaBlock,alibabaBlock_233,2414579,step2,797020.1244588746,,36367.29056101936,,7140000.0,2089999.9999999998,1130000.0,2740000.0,7800000.0,5590000.0,4760000.0,7630000.0,3260000.0,20000.0,447144.2592592592,280000.0,363572.1296296296
cache0001_step2,alibabaBlock,alibabaBlock_234,26456610,step2,1664530.3062678063,,106172.72163207558,,10840000.0,3060000.0,4130000.0,3720000.0,10910000.0,6590000.0,7690000.0,10580000.0,4200000.0,50000.0,1385162.8272251307,1250000.0,1317581.4136125655
cache0001_step2,alibabaBlock,alibabaBlock_235,1678158,step2,710331.4285714286,79244.79251587037,48495.481367947126,,7130000.0,2000000.0,2029999.9999999998,2680000.0,7780000.0,5270000.0,4580000.0,7610000.0,2950000.0,20000.0,559386.0,390000.0,474693.0
cache0001_step2,alibabaBlock,alibabaBlock_236,35574108,step2,1298683.7911437368,284820.7205764612,112743.99577840592,,9700000.0,3130000.0,5250000.0,4680000.0,10580000.0,6840000.0,6810000.0,10570000.0,4580000.0,30000.0,1507377.4576271186,1550000.0,1528688.7288135593
cache0001_step2,alibabaBlock,alibabaBlock_237,12583873,step2,849053.9311079546,,63891.03389025573,,7500000.0,2089999.9999999998,3470000.0,3460000.0,8530000.0,5820000.0,5170000.0,8189999.999999999,3170000.0,20000.0,932138.7407407408,1020000.0,976069.3703703703
cache0001_step2,alibabaBlock,alibabaBlock_238,5697241,step2,806427.6535087719,75679.4764468487,36527.36308251933,,7410000.0,1810000.0,2240000.0,2430000.0,8060000.000000001,5480000.0,4460000.0,7820000.0,2790000.0,20000.0,445096.953125,350000.0,397548.4765625
cache0001_step2,alibabaBlock,alibabaBlock_239,39839861,step2,1441804.4694646895,318209.75239616615,97109.4931665215,,9020000.0,2950000.0,4470000.0,4160000.0,10280000.0,6760000.0,6590000.0,10400000.0,4350000.0,30000.0,1427952.0071684588,1250000.0,1338976.0035842294
cache0001_step2,alibabaBlock,alibabaBlock_24,37176282,step2,1321442.7927041831,324683.6855895197,91595.91491059004,,9410000.0,2850000.0,4760000.0,4260000.0,10320000.0,6830000.0,6610000.0,10210000.0,4310000.0,30000.0,1382017.9182156133,1280000.0,1331008.9591078067
cache0001_step2,alibabaBlock,alibabaBlock_240,7993543,step2,1195462.9040178573,108098.29069994786,58091.75938109131,,8880000.0,2630000.0,3650000.0,3260000.0,9370000.0,6530000.0,6210000.0,9330000.0,2990000.0,30000.0,859520.7526881719,850000.0,854760.3763440859
cache0001_step2,alibabaBlock,alibabaBlock_241,37542392,step2,1218617.1624756812,,82154.07755066526,,9290000.0,2760000.0,3740000.0,3550000.0,10060000.0,6680000.0,6330000.0,10070000.0,2720000.0,20000.0,1222879.2182410425,1090000.0,1156439.6091205212
cache0001_step2,alibabaBlock,alibabaBlock_242,19570946,step2,973281.2372669614,144541.6986706056,59190.493874733205,,7910000.0,2300000.0,3300000.0,2980000.0,8650000.0,6210000.0,5270000.0,8640000.0,2600000.0,30000.0,1041007.7659574468,960000.0,1000503.8829787234
cache0001_step2,alibabaBlock,alibabaBlock_243,1153542,step2,796493.2857142857,,50404.32131085789,,6270000.0,2120000.0,990000.0,2520000.0,5630000.0,4960000.0,4340000.0,6700000.0,2950000.0,20000.0,295780.0,290000.0,292890.0
cache0001_step2,alibabaBlock,alibabaBlock_244,4702662,step2,789257.958041958,,51219.63827527613,,7430000.0,2100000.0,3020000.0,3330000.0,8080000.0,5650000.0,5040000.0,8130000.000000001,3090000.0,20000.0,783777.0,940000.0,861888.5
cache0001_step2,alibabaBlock,alibabaBlock_245,80556,step2,805560.0,134260.0,181251.0,,5720000.0,1830000.0,2620000.0,2330000.0,6500000.0,5350000.0,4000000.0,6820000.0,6240000.0,880000.0,1990000.0,2220000.0,2105000.0
cache0001_step2,alibabaBlock,alibabaBlock_246,14059778,step2,744424.5971537428,58142.395793042786,27501.088712412093,,6640000.0,1950000.0,1480000.0,2450000.0,9350000.0,6590000.0,4410000.0,9130000.0,2720000.0,10000.0,224597.09265175718,160000.0,192298.5463258786
cache0001_step2,alibabaBlock,alibabaBlock_247,23538402,step2,1453874.151288699,,137478.5986176552,,10500000.0,3080000.0,4400000.0,4059999.9999999995,10710000.0,6520000.0,7660000.0,10230000.0,3330000.0,50000.0,1409485.1497005988,1330000.0,1369742.5748502994
cache0001_step2,alibabaBlock,alibabaBlock_248,14395113,step2,228254.5544060215,,12897.123613278443,,4300000.0,930000.0,1970000.0,1430000.0,5130000.0,3440000.0,2630000.0,4970000.0,1410000.0,10000.0,473523.4539473684,510000.0,491761.7269736842
cache0001_step2,alibabaBlock,alibabaBlock_249,2463965,step2,666423.2821637427,,41060.724674322,,7280000.0,2040000.0,1380000.0,2790000.0,7710000.0,5510000.0,4840000.0,7780000.0,3090000.0,20000.0,410660.8333333333,300000.0,355330.4166666666
cache0001_step2,alibabaBlock,alibabaBlock_25,10295134,step2,471832.4716093446,47928.92923649907,18545.093643546053,,5080000.0,1270000.0,1740000.0,2140000.0,5830000.0,3620000.0,3300000.0,5610000.0,2130000.0,10000.0,514756.7,640000.0,577378.35
cache0001_step2,alibabaBlock,alibabaBlock_250,7720696,step2,750100.1398373984,,41486.801795718726,,6840000.0,1910000.0,2480000.0,2490000.0,7600000.0,5330000.0,4520000.0,7410000.0,2730000.0,20000.0,654296.2711864406,540000.0,597148.1355932204
cache0001_step2,alibabaBlock,alibabaBlock_251,43506628,step2,1194364.4151916085,,91370.41206985747,,9500000.0,2840000.0,4160000.0,3940000.0,10230000.0,6540000.0,6610000.0,10400000.0,4210000.0,30000.0,1261061.6811594204,1080000.0,1170530.8405797102
cache0001_step2,alibabaBlock,alibabaBlock_252,1514130,step2,469607.9887218046,55434.261129568105,35908.89400921659,,8580000.0,2089999.9999999998,8189999.999999999,2850000.0,9340000.0,6320000.0,5020000.0,9130000.0,3150000.0,20000.0,504710.0,280000.0,392355.0
cache0001_step2,alibabaBlock,alibabaBlock_253,1068448,step2,648139.4117647059,101756.95238095238,42771.204984423675,,7230000.0,2009999.9999999998,1190000.0,2280000.0,7370000.0,5360000.0,4730000.0,7440000.0,2680000.0,30000.0,445186.6666666667,280000.0,362593.3333333334
cache0001_step2,alibabaBlock,alibabaBlock_254,16296393,step2,214479.6950763348,,13510.09936593967,,4280000.0,910000.0,1940000.0,1350000.0,4970000.0,3380000.0,2630000.0,4960000.0,1460000.0,10000.0,461654.1926345609,510000.0,485827.09631728043
cache0001_step2,alibabaBlock,alibabaBlock_255,2208675,step2,836384.6423562412,,44527.64406122161,,7640000.0,2000000.0,2560000.0,2530000.0,7970000.0,5260000.0,4760000.0,7870000.0,2880000.0,20000.0,712475.8064516129,550000.0,631237.9032258064
cache0001_step2,alibabaBlock,alibabaBlock_256,97851060,step2,889595.417083936,,61035.53609185664,,7600000.0,2400000.0,5130000.0,2830000.0,9140000.0,5540000.0,5730000.0,9070000.0,3030000.0,30000.0,1409957.6368876079,1240000.0,1324978.818443804
cache0001_step2,alibabaBlock,alibabaBlock_257,17099651,step2,1420331.1681839325,,172796.26891125581,,10870000.0,3400000.0,6010000.0,4850000.0,11770000.0,6790000.0,8220000.000000001,11690000.0,4990000.0,50000.0,1899961.2222222222,1980000.0,1939980.611111111
